"","subject","trial","item","category","supercategory","PosOr","word","letters.01","timing.01"
"2514",18,114,"bein","Körperteile","Misc I",4,"BEINEnter","B",1199
"2515",18,115,"zange","Heimwerker","Werkzeug",4,"ZANGEEnter","Z",1388
"2516",18,116,"kekse","Süssigkeiten","Lebensmittel",4,"KEKSEEnter","K",1424
"2517",18,117,"fuss","Körperteile","Misc I",5,"FUSSEnter","F",1390
"2518",18,118,"bohrmaschine","Heimwerker","Werkzeug",5,"BOHRMASCHINEEnter","B",1647
"2519",18,119,"kuchen","Süssigkeiten","Lebensmittel",5,"KBackspaceTORTEEnter","K",1681
"2520",18,120,"spaghetti","Filler","Filler",5,"SPAGHETTIEnter","S",1760
"2521",18,121,"schloss","Gebäude","Misc II",1,"SCHLOSSEnter","S",888
"2522",18,122,"stuhl","Sitzen","Möbel",1,"STUHLEnter","S",876
"2523",18,123,"eule","Vögel","Tiere",1,"EULEEnter","E",832
"2524",18,124,"burg","Gebäude","Misc II",2,"SCHBackspaceBackspaceBackspaceBackspaceBURGEnter","S",906
"2525",18,125,"bank","Sitzen","Möbel",2,"GBackspaceBANKEnter","G",1789
"2526",18,126,"taube","Vögel","Tiere",2,"TAUBEEnter","T",883
"2527",18,127,"kirche","Gebäude","Misc II",3,"KIRCHEEnter","K",1281
"2528",18,128,"sessel","Sitzen","Möbel",3,"SESSEÖLBackspaceBackspaceLEnter","S",1393
"2529",18,129,"teppich","Filler","Filler",1,"TABackspaceEPPICHEnter","T",1028
"2530",18,130,"schwamm","Filler","Filler",2,"SCHWANBackspaceMMEnter","S",867
"2531",18,131,"couch","Sitzen","Möbel",4,"COUCHEnter","C",1793
"2532",18,132,"ventilator","Filler","Filler",3,"VENTILATOREnter","V",2940
"2533",18,133,"schwan","Vögel","Tiere",3,"SCHWANEnter","S",958
"2534",18,134,"hocker","Sitzen","Möbel",5,"KOCBackspaceBackspaceBackspaceHOCKEREnter","K",1295
"2535",18,135,"hochhaus","Gebäude","Misc II",4,"HOCHHAUSEnter","H",2018
"2536",18,136,"ente","Vögel","Tiere",4,"ENTEEnter","E",1084
"2537",18,137,"schwert","Filler","Filler",4,"SCHWERTEnter","S",884
"2538",18,138,"tempel","Gebäude","Misc II",5,NA,"P",2943
"2539",18,139,"parfum","Filler","Filler",5,"PARFUMEnter","P",1767
"2540",18,140,"strauss","Vögel","Tiere",5,"STRAU?BackspaceSSEnter","S",1680
"2541",18,141,"löwe","Raubtiere","Tiere",1,"LÖWEEnter","L",1169
"2542",18,142,"löffel","Kochen","Werkzeug",1,"LÖFFELEnter","L",1468
"2543",18,143,"kassette","Filler","Filler",1,"KASSETTE ","K",1088
"2544",18,144,"pfeife","Filler","Filler",2,"PFEIFE ","P",1245
"2545",18,145,"panther","Raubtiere","Tiere",2,"PANTHER ","P",1023
"2546",18,146,"ohrring","Schmuck","Kleidung",1,"OHRRINGEnter","O",3426
"2547",18,147,"gabel","Kochen","Werkzeug",2,"GABEL ","G",2115
"2548",18,148,"bär","Raubtiere","Tiere",3,"BÄR ","B",990
"2549",18,149,"ring","Schmuck","Kleidung",2,"RING ","R",941
"2550",18,150,"badewanne","Filler","Filler",3,"BADEWANNE ","B",1092
"2551",18,151,"schneebesen","Kochen","Werkzeug",3,"SCHNEEBESEN ","S",1491
"2552",18,152,"kette","Schmuck","Kleidung",3,"KETTE ","K",1229
"2553",18,153,"glocke","Filler","Filler",4,"GLOCKE ","G",1081
"2554",18,154,"messer","Kochen","Werkzeug",4,"MESSER ","M",948
"2555",18,155,"armband","Schmuck","Kleidung",4,"ARMKETTE ","A",1901
"2556",18,156,"leopard","Raubtiere","Tiere",4,"LEOPARD ","L",2527
"2557",18,157,"kelle","Kochen","Werkzeug",5,"LÖFFEL ","L",2264
"2558",18,158,"brosche","Schmuck","Kleidung",5,"SCHMUCK ","S",1845
"2559",18,159,"tiger","Raubtiere","Tiere",5,"TIGER ","T",1198
"2560",18,160,"zigarette","Filler","Filler",5,"ZIGARETTE ","Z",1202
"2561",19,1,"trauben","Obst","Lebensmittel",1,"TRAUBEEnter","T",1036
"2562",19,2,"spinne","Insekten","Tiere",1,"SPINNEEnter","S",1074
"2563",19,3,"flasche","Trinkgefässe","Misc II",1,"FLASCHEEnter","F",1110
"2564",19,4,"apfel","Obst","Lebensmittel",2,"APFELEnter","A",780
"2565",19,5,"marienkäfer","Insekten","Tiere",2,"MARIENKÄFEREnter","M",1135
"2566",19,6,"fenster","Filler","Filler",1,"FENSTEREnter","F",1261
"2567",19,7,"kirsche","Obst","Lebensmittel",3,"KIRSCHEEnter","K",1349
"2568",19,8,"fliege","Insekten","Tiere",3,"FLIEGEEnter","F",3057
"2569",19,9,"kanne","Trinkgefässe","Misc II",2,"KANNEEnter","K",1178
"2570",19,10,"birne","Obst","Lebensmittel",4,"BIRNEEnter","B",1191
"2571",19,11,"ameise","Insekten","Tiere",4,"AMEISEEnter","A",1387
"2572",19,12,"zigarette","Filler","Filler",2,"ZIGATBackspaceRETTEEnter","Z",1201
"2573",19,13,"banane","Obst","Lebensmittel",5,"BANANEEnter","B",1031
"2574",19,14,"becher","Trinkgefässe","Misc II",3,"BECHEREnter","B",944
"2575",19,15,"kerze","Filler","Filler",3,"KERZEEnter","K",1159
"2576",19,16,"biene","Insekten","Tiere",5,"BIENEEnter","B",938
"2577",19,17,"tasse","Trinkgefässe","Misc II",4,"TASSEEnter","T",957
"2578",19,18,"schwert","Filler","Filler",4,"SCHWERTEnter","S",927
"2579",19,19,"ventilator","Filler","Filler",5,"VENTILATOREnter","V",2052
"2580",19,20,"glas","Trinkgefässe","Misc II",5,"GLASEnter","G",1023
"2581",19,21,"arztkittel","Jacken","Kleidung",1,"KITTELEnter","K",1672
"2582",19,22,"paprika","Gemüse","Lebensmittel",1,"PAPRIKAEnter","P",1799
"2583",19,23,"schaufel","Bauernhof","Werkzeug",1,"SCHAUFELEnter","S",959
"2584",19,24,"käfig","Filler","Filler",1,"KÄFIGEnter","K",1442
"2585",19,25,"briefmarke","Filler","Filler",2,"BRIEFMARKEEnter","B",1375
"2586",19,26,"gurke","Gemüse","Lebensmittel",2,"GURKEEnter","G",1451
"2587",19,27,"schwamm","Filler","Filler",3,"SCHWAMMEnter","S",846
"2588",19,28,"puppe","Filler","Filler",4,"PUPPEEnter","P",1361
"2589",19,29,"kapuzenpulli","Jacken","Kleidung",2,"PULLIEnter","P",2364
"2590",19,30,"sense","Bauernhof","Werkzeug",2,"SENESBackspaceBackspaceSEEnter","S",1354
"2591",19,31,"brille","Filler","Filler",5,"BRILLEEnter","B",971
"2592",19,32,"brokkoli","Gemüse","Lebensmittel",3,"BROKKOLIEnter","B",1070
"2593",19,33,"axt","Bauernhof","Werkzeug",3,"ACBackspaceXTEnter","A",1004
"2594",19,34,"sakko","Jacken","Kleidung",3,"JACKETTEnter","J",2006
"2595",19,35,"kartoffel","Gemüse","Lebensmittel",4,"KARTOFFELEnter","K",1151
"2596",19,36,"besen","Bauernhof","Werkzeug",4,"BESENEnter","B",938
"2597",19,37,"pelzmantel","Jacken","Kleidung",4,"MANTELBackspaceBackspaceBackspaceBackspaceBackspaceBackspaceBackspaceBackspaceBackspaceBackspaceBackspaceBackspaceBackspaceBackspacePELZEnter","M",1337
"2598",19,38,"karotte","Gemüse","Lebensmittel",5,"KAROTTEEnter","K",926
"2599",19,39,"säge","Bauernhof","Werkzeug",5,"SÄGEEnter","S",853
"2600",19,40,"daunenweste","Jacken","Kleidung",5,"KABackspaceBackspaceBackspaceJACKEEnter","K",3558
"2601",19,41,"steckdose","Filler","Filler",1,"STECKDOSEEnter","S",2110
"2602",19,42,"burg","Gebäude","Misc II",1,"BURGEnter","B",1288
"2603",19,43,"strauss","Vögel","Tiere",1,"STRAUSSEnter","S",1105
"2604",19,44,"bank","Sitzen","Möbel",1,"BANKEnter","B",1090
"2605",19,45,"hochhaus","Gebäude","Misc II",2,"HCHHAUSEnter","H",1969
"2606",19,46,"ente","Vögel","Tiere",2,"ENTEEnter","E",993
"2607",19,47,"stuhl","Sitzen","Möbel",2,"STUHLEnter","S",1174
"2608",19,48,"tempel","Gebäude","Misc II",3,"NEnter","N",4151
"2609",19,49,"schwan","Vögel","Tiere",3,"SCHWANEnter","S",904
"2610",19,50,"parfum","Filler","Filler",2,"PARFUMEnter","P",1430
"2611",19,51,"kirche","Gebäude","Misc II",4,"KIRCHEEnter","K",2535
"2612",19,52,"couch","Sitzen","Möbel",3,"SOFAEnter","S",1797
"2613",19,53,"taube","Vögel","Tiere",4,"TAUBEEnter","T",1218
"2614",19,54,"kopfkissen","Filler","Filler",3,"KISEBackspaceSENEnter","K",881
"2615",19,55,"sessel","Sitzen","Möbel",4,"SESSELEnter","S",1279
"2616",19,56,"schloss","Gebäude","Misc II",5,"BURBackspaceBackspaceBackspaceBackspaceSCHLOSSEnter","B",1372
"2617",19,57,"kopfhörer","Filler","Filler",4,NA,"K",1026
"2618",19,58,"hocker","Sitzen","Möbel",5,"HOCKEREnter","H",2162
"2619",19,59,"kassette","Filler","Filler",5,"KASETTEEnter","K",970
"2620",19,60,"eule","Vögel","Tiere",5,"EULEEnter","E",1317
"2621",19,61,"ring","Schmuck","Kleidung",1,"RINGEnter","R",876
"2622",19,62,"löwe","Raubtiere","Tiere",1,"LÖRBackspaceWEEnter","L",929
"2623",19,63,"glocke","Filler","Filler",1,"GLOCKEEnter","G",1718
"2624",19,64,"kette","Schmuck","Kleidung",2,"KETTEEnter","K",1030
"2625",19,65,"messer","Kochen","Werkzeug",1,"MESSEREnter","M",1142
"2626",19,66,"badewanne","Filler","Filler",2,"BADEWANNEEnter","B",1390
"2627",19,67,"brosche","Schmuck","Kleidung",3,"BROSCHEEnter","B",1601
"2628",19,68,"schneebesen","Kochen","Werkzeug",2,"SCHNEEBESENEnter","S",1171
"2629",19,69,"tiger","Raubtiere","Tiere",2,"RBackspaceTIGEREnter","R",971
"2630",19,70,"fächer","Filler","Filler",3,"FÄCHEREnter","F",965
"2631",19,71,"löffel","Kochen","Werkzeug",3,"LÖFFELEnter","L",1229
"2632",19,72,"panther","Raubtiere","Tiere",3,"PANTHEREnter","P",1154
"2633",19,73,"briefkasten","Filler","Filler",4,"BRIEFKASTENEnter","B",1468
"2634",19,74,"kelle","Kochen","Werkzeug",4,"KELLEEnter","K",1138
"2635",19,75,"leopard","Raubtiere","Tiere",4,"LEOPARDEnter","L",1027
"2636",19,76,"armband","Schmuck","Kleidung",4,"ARMBANDEnter","A",1108
"2637",19,77,"würfel","Filler","Filler",5,"WÜRFELEnter","W",1172
"2638",19,78,"bär","Raubtiere","Tiere",5,"BÄREnter","B",1947
"2639",19,79,"gabel","Kochen","Werkzeug",5,"GABELEnter","G",1571
"2640",19,80,"ohrring","Schmuck","Kleidung",5,"OHRRINGEnter","O",2300
"2641",19,81,"delfin","Fische","Tiere",1,"FBackspaceDELFINEnter","F",1034
"2642",19,82,"kutsche","Strasse","Fortbewegungsmittel",1,"KUTSCHEEnter","K",1314
"2643",19,83,"regal","Aufbewahrung","Möbel",1,"REGALEnter","R",1320
"2644",19,84,"goldfisch","Fische","Tiere",2,"FISCHEnter","F",934
"2645",19,85,"ball","Filler","Filler",1,"BALLEnter","B",1371
"2646",19,86,"kleiderschrank","Aufbewahrung","Möbel",2,"SCHRANKEnter","S",1117
"2647",19,87,"auto","Strasse","Fortbewegungsmittel",2,"AUTOEnter","A",1111
"2648",19,88,"rochen","Fische","Tiere",3,"ROCHENEnter","R",1774
"2649",19,89,"schublade","Aufbewahrung","Möbel",3,"SCHUBLADEEnter","S",789
"2650",19,90,"kamera","Filler","Filler",2,"KAMERAEnter","K",1116
"2651",19,91,"aal","Fische","Tiere",4,"AALEnter","A",903
"2652",19,92,"motorrad","Strasse","Fortbewegungsmittel",3,"MOTORRADEnter","M",1293
"2653",19,93,"mikrofon","Filler","Filler",3,NA,"M",1573
"2654",19,94,"streichholz","Filler","Filler",4,"ONBackspaceBackspaceBackspaceSTREICHHOLZEnter","O",NA
"2655",19,95,"lkw","Strasse","Fortbewegungsmittel",4,"LKWEnter","L",1222
"2656",19,96,"hai","Fische","Tiere",5,"HAIEnter","H",1216
"2657",19,97,"schachtel","Aufbewahrung","Möbel",4,"SCHACHTELEnter","S",1534
"2658",19,98,"bus","Strasse","Fortbewegungsmittel",5,"BUSEnter","B",1378
"2659",19,99,"tafel","Filler","Filler",5,"TAFELEnter","T",1299
"2660",19,100,"safe","Aufbewahrung","Möbel",5,"SAFEEnter","S",1371
"2661",19,101,"pfeife","Filler","Filler",1,"PFEIFEEnter","P",1471
"2662",19,102,"zange","Heimwerker","Werkzeug",1,"ZANGEEnter","Z",1363
"2663",19,103,"ohr","Körperteile","Misc I",1,"OHREnter","O",1102
"2664",19,104,"eis","Süssigkeiten","Lebensmittel",1,"EISEnter","E",1154
"2665",19,105,"feile","Heimwerker","Werkzeug",2,"PFEILEEnter","P",1833
"2666",19,106,"hand","Körperteile","Misc I",2,"HANDEnter","H",1094
"2667",19,107,"kekse","Süssigkeiten","Lebensmittel",2,"KEKSEEnter","K",1262
"2668",19,108,"waage","Filler","Filler",2,"WAAGEEnter","W",1203
"2669",19,109,"schraubenzieher","Heimwerker","Werkzeug",3,NA,"S",2130
"2670",19,110,"bonbon","Süssigkeiten","Lebensmittel",3,"BONBONEnter","B",887
"2671",19,111,"ampel","Filler","Filler",3,"AMPELEnter","A",868
"2672",19,112,"arm","Körperteile","Misc I",3,"ARMEnter","A",769
"2673",19,113,"kuchen","Süssigkeiten","Lebensmittel",4,"KUCHENEnter","K",836
"2674",19,114,"hammer","Heimwerker","Werkzeug",4,"HAMMEREnter","H",1413
"2675",19,115,"bein","Körperteile","Misc I",4,"BEINEnter","B",890
"2676",19,116,"schokolade","Süssigkeiten","Lebensmittel",5,"SCHOKOLAFBackspaceDEEnter","S",836
"2677",19,117,"mülleimer","Filler","Filler",4,"MÜLLEIMEREnter","M",1079
"2678",19,118,"bohrmaschine","Heimwerker","Werkzeug",5,"NBackspaceBOHREREnter","N",1423
"2679",19,119,"schornstein","Filler","Filler",5,"SCHORNSTEINEnter","S",1356
"2680",19,120,"fuss","Körperteile","Misc I",5,"FUSSEnter","F",999
"2681",19,121,"luftballon","Filler","Filler",1,"BALLONEnter","B",909
"2682",19,122,"pferd","Huftiere","Tiere",1,"PFERDEnter","P",974
"2683",19,123,"schlagzeug","Instrumente","Misc I",1,"SCHLAFBackspaceGZEUGEnter","S",959
"2684",19,124,"löwenzahn","Blumen","Misc II",1,"LÖWENZAHNEnter","L",1213
"2685",19,125,"kuh","Huftiere","Tiere",2,"KUHEnter","K",957
"2686",19,126,"harfe","Instrumente","Misc I",2,"HARFEEnter","H",1107
"2687",19,127,"tulpe","Blumen","Misc II",2,"BLUMEEnter","B",927
"2688",19,128,"bürste","Filler","Filler",2,"NBackspaceBackspaceBÜRSTEEnter","N",1604
"2689",19,129,"reh","Huftiere","Tiere",3,"REHEnter","R",1689
"2690",19,130,"sonnenblume","Blumen","Misc II",3,"BBackspaceBackspaceSONNENBLUMEEnter","B",1134
"2691",19,131,"geige","Instrumente","Misc I",3,"GEIGEEnter","G",1364
"2692",19,132,"schaf","Huftiere","Tiere",4,"SCHAFEnter","S",965
"2693",19,133,"pinsel","Filler","Filler",3,"PINSELEnter","P",1797
"2694",19,134,"rose","Blumen","Misc II",4,"ROSEEnter","R",1437
"2695",19,135,"gitarre","Instrumente","Misc I",4,"GITARREEnter","G",1439
"2696",19,136,"cd","Filler","Filler",4,"CDEnter","C",1130
"2697",19,137,"kamel","Huftiere","Tiere",5,"KAMELEnter","K",1129
"2698",19,138,"orchidee","Blumen","Misc II",5,"ORCHIDEEEnter","O",1898
"2699",19,139,"schlüssel","Filler","Filler",5,"SCHLÜSSELEnter","S",994
"2700",19,140,"klavier","Instrumente","Misc I",5,"KLAVIEREnter","K",1088
"2701",19,141,"gondel","Wasser","Fortbewegungsmittel",1,"GONDELEnter","G",2338
"2702",19,142,"radiergummi","Büro","Werkzeug",1,"RADIEREREnter","R",919
"2703",19,143,"kaffeemaschine","Küche","Möbel",1,"KAFFEEMASCHNINEEnter","K",1103
"2704",19,144,"u-boot","Wasser","Fortbewegungsmittel",2,"U ","U",1430
"2705",19,145,"schere","Büro","Werkzeug",2,"OOBackspaceBackspaceBackspaceBackspaceSCHEREEnter","O",NA
"2706",19,146,"baby","Filler","Filler",1,"BABYEnter","B",914
"2707",19,147,"kühlschrank","Küche","Möbel",2,"KÜHLSCHRANKEnter","K",1470
"2708",19,148,"klammer","Büro","Werkzeug",3,"KLAMMEREnter","K",1600
"2709",19,149,"lippenstift","Filler","Filler",2,NA,"L",1144
"2710",19,150,"kanu","Wasser","Fortbewegungsmittel",3,"BOOTEnter","B",1968
"2711",19,151,"mikrowelle","Küche","Möbel",3,NA,"M",3250
"2712",19,152,"spaghetti","Filler","Filler",3,"SPAGHETTIEnter","S",1163
"2713",19,153,"fernglas","Filler","Filler",4,"FERNGLASEnter","F",1664
"2714",19,154,"herd","Küche","Möbel",4,"HERDEnter","H",1320
"2715",19,155,"yacht","Wasser","Fortbewegungsmittel",4,"YACHTEnter","Y",1743
"2716",19,156,"bleistift","Büro","Werkzeug",4,"BELISTIFTEnter","B",1589
"2717",19,157,"geschirrspüler","Küche","Möbel",5,"SPÜLMASCINEEnter","S",1498
"2718",19,158,"segelschiff","Wasser","Fortbewegungsmittel",5,"SEGELBOOTEnter","S",1747
"2719",19,159,"lineal","Büro","Werkzeug",5,"LINEALEnter","L",1205
"2720",19,160,"teppich","Filler","Filler",5,"TEPPICHEnter","T",1015
"2721",21,1,"reh","Huftiere","Tiere",1,"TIEREnter","T",3138
"2722",21,2,"teppich","Filler","Filler",1,"TEPPICHEnter","T",1038
"2723",21,3,"mülleimer","Filler","Filler",2,"MÜLLEIMEREnter","M",2106
"2724",21,4,"pferd","Huftiere","Tiere",2,"PFERDEnter","P",977
"2725",21,5,"rose","Blumen","Misc II",1,"ROSEEnter","R",1323
"2726",21,6,"harfe","Instrumente","Misc I",1,"HARFEEnter","H",1085
"2727",21,7,"kuh","Huftiere","Tiere",3,"KUHEnter","K",910
"2728",21,8,"tulpe","Blumen","Misc II",2,"TULPEEnter","T",1028
"2729",21,9,"gitarre","Instrumente","Misc I",2,"GITARREEnter","G",1059
"2730",21,10,"schlüssel","Filler","Filler",3,"SCHLÜSSELEnter","S",953
"2731",21,11,"tafel","Filler","Filler",4,"TASBackspaceBackspaceAFELEnter","T",1966
"2732",21,12,"geige","Instrumente","Misc I",3,"GIBackspaceEIGEEnter","G",996
"2733",21,13,"sonnenblume","Blumen","Misc II",3,"SONNENBLUMEEnter","S",964
"2734",21,14,"kamel","Huftiere","Tiere",4,"KAMELEnter","K",1320
"2735",21,15,"klavier","Instrumente","Misc I",4,"PIANOEnter","P",1540
"2736",21,16,"löwenzahn","Blumen","Misc II",4,"SONNENBLUMEEnter","S",1810
"2737",21,17,"schaf","Huftiere","Tiere",5,"SCHAFEnter","S",958
"2738",21,18,"kassette","Filler","Filler",5,"KASETTEEnter","K",1995
"2739",21,19,"orchidee","Blumen","Misc II",5,"ORCHIDEEEnter","O",2353
"2740",21,20,"schlagzeug","Instrumente","Misc I",5,"SCHLAGZEUGEnter","S",1512
"2741",21,21,"ohr","Körperteile","Misc I",1,"OHREnter","O",962
"2742",21,22,"eis","Süssigkeiten","Lebensmittel",1,"EISEnter","E",918
"2743",21,23,"bohrmaschine","Heimwerker","Werkzeug",1,"BOHRMASCHIENEEnter","B",1087
"2744",21,24,"briefkasten","Filler","Filler",1,"BRIEFKASTENEnter","B",1617
"2745",21,25,"fuss","Körperteile","Misc I",2,NA,"F",966
"2746",21,26,"feile","Heimwerker","Werkzeug",2,NA,"r",4936
"2747",21,27,"pfeife","Filler","Filler",2,"eBackspaceBackspaceBackspacepfiBackspaceeifeEnter","e",NA
"2748",21,28,"kekse","Süssigkeiten","Lebensmittel",2,"kekseEnter","k",992
"2749",21,29,"arm","Körperteile","Misc I",3,"armEnter","a",748
"2750",21,30,"schraubenzieher","Heimwerker","Werkzeug",3,"schraubenzuiBackspaceBackspaceBackspacezieherEnter","s",1152
"2751",21,31,"bonbon","Süssigkeiten","Lebensmittel",3,"bonoBackspacebonEnter","b",798
"2752",21,32,"hand","Körperteile","Misc I",4,"handEnter","h",798
"2753",21,33,"ventilator","Filler","Filler",3,"ventilatorEnter","v",1803
"2754",21,34,"ball","Filler","Filler",4,"ballEnter","b",929
"2755",21,35,"bein","Körperteile","Misc I",5,"fBackspaceBackspacebeinEnter","f",1531
"2756",21,36,"kuchen","Süssigkeiten","Lebensmittel",4,"torteEnter","t",1638
"2757",21,37,"hammer","Heimwerker","Werkzeug",4,"hammerEnter","h",912
"2758",21,38,"kamera","Filler","Filler",5,"kameraEnter","k",840
"2759",21,39,"schokolade","Süssigkeiten","Lebensmittel",5,"shcBackspaceBackspacechokoladeEnter","s",793
"2760",21,40,"zange","Heimwerker","Werkzeug",5,"zangeEnter","z",2143
"2761",21,41,"hochhaus","Gebäude","Misc II",1,"hochhausEnter","h",845
"2762",21,42,"hocker","Sitzen","Möbel",1,NA,"s",5085
"2763",21,43,"taube","Vögel","Tiere",1,"hlBackspaceBackspaceBackspacetaubeEnter","h",NA
"2764",21,44,"tempel","Gebäude","Misc II",2,"hausEnter","h",2000
"2765",21,45,"stuhl","Sitzen","Möbel",2,"stuhlEnter","s",882
"2766",21,46,"schwan","Vögel","Tiere",2,"schwanEnter","s",832
"2767",21,47,"kirche","Gebäude","Misc II",3,"kircheEnter","k",1557
"2768",21,48,"spaghetti","Filler","Filler",1,"spagettiEnter","s",887
"2769",21,49,"schwamm","Filler","Filler",2,"schwammEnter","s",868
"2770",21,50,"burg","Gebäude","Misc II",4,"burgEnter","b",1545
"2771",21,51,"parfum","Filler","Filler",3,"parfü,BackspacemEnter","p",1260
"2772",21,52,"ente","Vögel","Tiere",3,"enteEnter","e",1253
"2773",21,53,"couch","Sitzen","Möbel",3,"sofaEnter","s",1912
"2774",21,54,"puppe","Filler","Filler",4,"puppeEnter","p",1458
"2775",21,55,"eule","Vögel","Tiere",4,"euleEnter","e",1021
"2776",21,56,"sessel","Sitzen","Möbel",4,"stuhlEnter","s",2938
"2777",21,57,"schloss","Gebäude","Misc II",5,"burgEnter","b",984
"2778",21,58,"strauss","Vögel","Tiere",5,"straussBackspaceBackspaceßEnter","s",786
"2779",21,59,"bank","Sitzen","Möbel",5,"bankEnter","b",1263
"2780",21,60,"zigarette","Filler","Filler",5,"ßBackspacezigaretteEnter","ß",886
"2781",21,61,"kopfkissen","Filler","Filler",1,"kissenEnter","k",1548
"2782",21,62,"paprika","Gemüse","Lebensmittel",1,"paprikaEnter","p",964
"2783",21,63,"fenster","Filler","Filler",2,"fensterEnter","f",1375
"2784",21,64,"kopfhörer","Filler","Filler",3,"kopfhöhrerEnter","k",984
"2785",21,65,"sakko","Jacken","Kleidung",1,"anzugEnter","a",1755
"2786",21,66,"kartoffel","Gemüse","Lebensmittel",2,"kartoffelEnter","k",828
"2787",21,67,"besen","Bauernhof","Werkzeug",1,"besenEnter","b",1183
"2788",21,68,"arztkittel","Jacken","Kleidung",2,"mantelEnter","m",989
"2789",21,69,"badewanne","Filler","Filler",4,"badewanneEnter","b",1380
"2790",21,70,"sense","Bauernhof","Werkzeug",2,"sBackspaceBackspacesenseEnter","s",2288
"2791",21,71,"kapuzenpulli","Jacken","Kleidung",3,"pulloverEnter","p",1956
"2792",21,72,"karotte","Gemüse","Lebensmittel",3,"karotteEnter","k",949
"2793",21,73,"schaufel","Bauernhof","Werkzeug",3,"schaufelEnter","s",915
"2794",21,74,"daunenweste","Jacken","Kleidung",4,"westeEnter","w",1193
"2795",21,75,"brokkoli","Gemüse","Lebensmittel",4,"brokkoliEnter","b",1304
"2796",21,76,"axt","Bauernhof","Werkzeug",4,"axtEnter","a",877
"2797",21,77,"pelzmantel","Jacken","Kleidung",5,"mantelEnter","m",1368
"2798",21,78,"kerze","Filler","Filler",5,"kerzeEnter","k",893
"2799",21,79,"gurke","Gemüse","Lebensmittel",5,"gurkeEnter","g",1001
"2800",21,80,"säge","Bauernhof","Werkzeug",5,"sägeEnter","s",919
"2801",21,81,"fächer","Filler","Filler",1,NA,"d",3931
"2802",21,82,"aal","Fische","Tiere",1,"aalEnter","a",1171
"2803",21,83,"regal","Aufbewahrung","Möbel",1,"schrankEnter","s",3061
"2804",21,84,"auto","Strasse","Fortbewegungsmittel",1,"autopBackspaceEnter","a",947
"2805",21,85,"rochen","Fische","Tiere",2,"rochenEnter","r",1328
"2806",21,86,"safe","Aufbewahrung","Möbel",2,"safeEnter","s",1275
"2807",21,87,"luftballon","Filler","Filler",2,"ballonEnter","b",1276
"2808",21,88,"hai","Fische","Tiere",3,"haoBackspaceiEnter","h",1400
"2809",21,89,"schachtel","Aufbewahrung","Möbel",3,"schachtelEnter","s",2251
"2810",21,90,"motorrad","Strasse","Fortbewegungsmittel",2,"motorradEnter","m",878
"2811",21,91,"pinsel","Filler","Filler",3,"pinselEnter","p",1217
"2812",21,92,"kleiderschrank","Aufbewahrung","Möbel",4,"schrankEnter","s",1469
"2813",21,93,"kutsche","Strasse","Fortbewegungsmittel",3,"autoBackspaceBackspaceBackspaceBackspaceBackspaceBackspacekurBackspacetscheEnter","a",1501
"2814",21,94,"cd","Filler","Filler",4,"cdEnter","c",1041
"2815",21,95,"schublade","Aufbewahrung","Möbel",5,"schubladeEnter","s",3366
"2816",21,96,"lkw","Strasse","Fortbewegungsmittel",4,"lkwEnter","l",1504
"2817",21,97,"goldfisch","Fische","Tiere",4,"goldfischEnter","g",1291
"2818",21,98,"schwert","Filler","Filler",5,"schwertEnter","s",949
"2819",21,99,"bus","Strasse","Fortbewegungsmittel",5,"busEnter","b",869
"2820",21,100,"delfin","Fische","Tiere",5,"delfinEnter","d",2829
